gameId,gameName,candidateTitle,candidateSource,matchScore,matched,reasons,type,reviewFlag,label
55189,Warhammer: Vermintide 2,Warhammer: Vermintide 2 Free Download (Build 13062024 + Co-op),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
152249,Marvel's Guardians of the Galaxy,Marvel’s Guardians of the Galaxy Free Download (v2984448),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
1121,Watch Dogs,"Watch Dogs - Digital Deluxe Edition [v 1.06.329 + 16 DLC + MULTi16] - [DODI Repack,from 14 GB]",Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
1338,Prison Architect,Prison Architect Free Download (v11056),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
979,Call of Duty: Modern Warfare 3,Call of Duty: Modern Warfare 3 – v1.9.461 + All DLCs,Hydra Library (FitGirl Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
19164,Borderlands 3,Borderlands 3: Ultimate Edition (build 6112333 + All DLCs + MULTi11) (From 73.7 GB) (Fast Install) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
9667,American Truck Simulator,"American Truck Simulator (v1.41.1.61s + 34 DLCs, MULTi42) [FitGirl Repack]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
2272,No More Heroes,No More Heroes,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
1879,Terraria,"Terraria (v1.4.4.1 - Labor of Love Update + Bonus OST, MULTi9) [FitGirl Repack]",Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
1879,Terraria,Terraria Free Download (v1.4.5.4 + Co-op),Hydra Library (steamrip),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
1879,Terraria,Terraria Free Download (v1.4.5.2),Hydra Library (steamrip),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
1593,Pillars of Eternity,Pillars of Eternity: Definitive Edition,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
19241,Unravel Two,Unravel Two – v1.0.0.47008,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
125628,Tell Me Why,Tell Me Why (MULTi8) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
1968,Rayman Legends,Rayman Legends (v1.3.140380 + MULTi13) – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
27316,A Plague Tale: Innocence,A Plague Tale: Innocence [DLC + MULTi11] – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
517,F.E.A.R.,F.E.A.R. Platinum Collection (GOG+Retail),Hydra Library (FitGirl Repacks),80,true,exact phrase in title|title contains game name|strong title match|edition variant|ml probability 0.92,top_candidate,,
115115,Resident Evil 3,"Resident Evil 3 (v20220613 + 2 DLCs + Bonus OST + Windows 7 Fix, MULTi12) [FitGirl Repack, Selective Download - from 14.4 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
2468,Prince of Persia: The Forgotten Sands,Prince of Persia: The Forgotten Sands (MULTi7) – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
148,Star Wars: Republic Commando,STAR WARS™ Republic Commando™ – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
6748,Killing Floor 2,"Killing Floor 2: Digital Deluxe Edition (v1121/Day of the Zed + DLCs + Bonus Content, MULTi18) [FitGirl Repack, Selective Download - from 21.9 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
134706,Star Wars: Squadrons,STAR WARS: Squadrons – v1.0.10.39591,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
13205,Astroneer,"ASTRONEER (v1.23.107.0/Xenobiology Update, MULTi14) [FitGirl Repack]",Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
13205,Astroneer,ASTRONEER (v1.23.107.0 - Xenobiology Update + MULTi14) - [DODI Repack],Hydra Library (dodi),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
13205,Astroneer,Astroneer - [DODI Repack],Hydra Library (dodi),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
13205,Astroneer,ASTRONEER Free Download (v1.36.46.0),Hydra Library (steamrip),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
1011,Borderlands 2,Borderlands 2 – v1.8.4 + All DLCs,Hydra Library (FitGirl Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
6836,LEGO Batman 2: DC Super Heroes,LEGO Batman 2 DC Super Heroes Free Download (v1.0),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
3149,LEGO Harry Potter: Years 1-4,LEGO Harry Potter: Years 1-4 Free Download,Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
986,Halo 2,Halo 2 Free Download (v1.01),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
496,Dead Rising 2,Dead Rising 2 Build 20052015,Hydra Library (onlinefix),140,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|matches related game pattern|ml probability 0.10,broad_candidate,,1
3218,Vanquish,Vanquish,Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
2138,Grid 2,GRID 2 1.0.85.8679,Hydra Library (OnlineFix),125,true,phrase partially matches|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.88,top_candidate,,
59,The Elder Scrolls IV: Oblivion,The Elder Scrolls IV: Oblivion GOTY Free Download,Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
